id,city,province,latitude,longitude,seo_description
35567,Harasiuki,PL18,50.4724756,22.4889669,
35568,Święta Katarzyna,PL02,50.9062511,20.8809487,
35569,Starachowice,PL26,51.0518865,21.0761377,
35570,Domaradz,PL18,54.4460547,17.2698758,
35571,Zabłudów,PL20,53.0147671,23.3379526,
35572,Wolbrom,PL12,50.3848386,19.7598844,
35573,Brzeg,PL16,50.8614882,17.470497,
35574,Rudawa,PL12,50.1228408,19.7117492,
35575,Zegrze,PL14,52.4608136,21.0321117,
35576,Krasnobród,PL06,50.5460046,23.2115593,
35577,Stepnica,PL32,53.651453,14.6299527,
35578,Stryszawa,PL12,49.713531,19.5206116,
35579,Maszewo,PL08,53.496222,15.0613549,
35580,Ozorków,PL10,51.9636101,19.2918111,
35581,Czarniecka Góra,PL26,51.1358696,20.5208985,
35582,Siechnice,PL02,51.0323875,17.1507275,
35583,Bartoszyce,PL28,54.2523708,20.8143702,
35584,Stoczek Łukowski,PL06,51.9617406,21.9697078,
35585,Orzesze,PL24,50.1438909,18.7755707,
35586,Gniezno,PL30,52.5359736,17.595889,
35587,Oborniki Śląskie,PL02,51.3010662,16.9145509,
35588,Drobin,PL14,52.7377981,19.9893151,
35589,Górowo Iławeckie,PL28,54.2842481,20.4916449,
35590,Biecz,PL12,49.7305351,21.249421,
35591,Lubsko,PL08,51.7881902,14.9721266,
35592,Józefów,PL06,50.4808298,23.0540591,
35593,Krasnystaw,PL06,50.9844757,23.1635704,
35594,Leśnica,PL16,50.4285562,18.1849929,
35595,Ujazd,PL10,51.5980362,19.9218143,
35596,Lipowa,PL24,50.7295326,17.4349747,
35597,Czarnia,PL14,53.2646133,21.6112042,
35598,Drezdenko,PL08,52.8395492,15.8306725,
35599,Złotniki Kujawskie,PL04,52.9016109,18.1415244,
35600,Zbąszyń,PL30,52.2501028,15.9209286,
35601,Lędowo-Osiedle,PL22,54.5718884,16.8180861,
35602,Białobrzegi,PL14,50.7729192,23.1507229,
35603,Spytkowo,PL28,54.07691,21.82275,
35604,Repki,PL14,52.3857809,22.390667,
35605,Witnica,PL08,52.6729399,14.8972121,
35606,Łęczyca,PL10,52.0593858,19.2016434,
35607,Łowicz,PL10,52.107683,19.9447873,
35608,Połaniec,PL26,50.4329071,21.2810473,
35609,Działoszyce,PL26,50.3654682,20.3521471,
35610,Rawicz,PL30,51.6101629,16.8583657,
35611,Bobowa,PL12,49.7130028,20.9576054,
35612,Dłutów,PL10,51.5564392,19.3928332,
35613,Ochotnica Dolna,PL12,49.5255655,20.3202148,
35614,Choczewo,PL22,54.7409998,17.8923067,
35615,Żukowice,PL02,50.2993207,20.7419271,
35616,Żmudź,PL06,51.0243729,23.6726761,
35617,Modliborzyce,PL06,50.7534467,22.3291714,
35618,Ryglice,PL12,49.8783327,21.1380371,
35619,Jedlina-Zdrój,PL02,50.7238213,16.3457478,
35620,Supraśl,PL20,53.2100391,23.3360728,
35621,Reńska Wieś,PL16,50.3142539,18.1250284,
35622,Międzyrzec Podlaski,PL06,51.9853172,22.7842492,
35623,Nowa Dęba,PL18,50.413485,21.7541268,
35625,Solec Kujawski,PL04,53.0791965,18.2246086,
35626,Stęszew,PL30,52.2793539,16.6999331,
35627,Lipnica Murowana,PL12,49.85894,20.5274,
35628,Baćkowice,PL26,50.7950478,21.2328522,
35629,Kamionka Wielka,PL12,49.5786884,20.790033,
35630,Chorzele,PL14,53.2610476,20.8978631,
35631,Zambrów,PL20,52.98552,22.24117,
35632,Zbójno,PL04,52.7507636,19.7512056,
35633,Janów,PL20,50.7065895,22.4110663,
35634,Szudziałowo,PL20,53.2994967,23.6548709,
35635,Iława,PL28,53.5976095,19.5612175,
35636,Międzybórz,PL02,51.397711,17.6650165,
35637,Rypin,PL04,53.0672809,19.4060273,
35638,Pszczółki,PL22,51.42247,19.10207,
35639,Skarżysko Kościelne,PL26,51.1379441,20.9136379,
35640,Świerklany,PL24,50.0191912,18.5778008,
35641,Stargard,PL32,53.3379935,15.0350493,
35642,Cegłów,PL14,52.1470172,21.7381713,
35643,Annopol,PL06,50.8851655,21.8550836,
35644,Wolica,PL30,50.4336955,20.71522,
35645,Kamienica,PL12,52.8787362,17.1184075,
35646,Barzkowice,PL32,53.3406902,15.2666307,
35647,Poświętne,PL20,53.5474877,23.0985881,
35648,Wschowa,PL08,51.8038354,16.3172771,
35649,Grodzisk Mazowiecki,PL14,52.1066223,20.6313441,
35650,Żukowo,PL22,54.3458469,18.3647494,
35651,Bytom Odrzański,PL08,51.7308267,15.826918,
35652,Szczebra,PL20,53.9131618,22.9631009,
35653,Bytnica,PL08,52.1483682,15.1658027,
35654,Grybów,PL12,49.6250919,20.9446455,
35655,Marki,PL14,52.3254611,21.1054691,
35656,Wołów,PL02,51.3363841,16.6486903,
35657,Lubań,PL02,51.1147105,15.2811574,
35658,Szreńsk,PL14,53.01147,20.12223,
35659,Sulejówek,PL14,52.2433944,21.2777123,
35660,Rychwał,PL30,52.0706234,18.1668295,
35661,Uchanie,PL06,50.9079164,23.6471712,
35662,Swarzędz,PL30,52.4103728,17.0771038,
35663,Nowy Dwór Mazowiecki,PL14,52.4306508,20.7154712,
35664,Szastarka,PL06,50.8563735,22.3264392,
35665,Lubomierz,PL02,51.0124569,15.51022,
35666,Korczyna,PL18,49.7144991,21.811188,
35667,Jabłonka,PL12,53.4960002,20.558356,
35668,Nowe Miasto Lubawskie,PL28,53.4255933,19.5936277,
35669,Zawadzkie,PL16,50.6065834,18.4801284,
35670,Wielowieś,PL24,50.5088655,18.6124789,
35671,Sejny,PL20,54.105725,23.3496591,
35672,Waganiec,PL04,52.8030022,18.8768049,
35673,Pruszków,PL14,52.1626141,20.8080199,
35674,Wola Mysłowska,PL06,51.8442199,21.937747,
35675,Małogoszcz,PL26,50.8123487,20.2648324,
35676,Radziechowice Pierwsze,PL10,51.0706653,19.324299,
35677,Ostrówek,PL10,52.4652778,18.5372222,
35678,Boguchwała,PL18,49.9806882,21.9391822,
35679,Dąbrowa,PL16,54.2741903,20.8060513,
35680,Piekoszów,PL26,50.881422,20.4642464,
35681,Lipno,PL04,52.8473901,19.1792654,
35682,Janów Lubelski,PL06,50.7065895,22.4110663,
35683,Drwinia,PL12,50.0980915,20.4420098,
35684,Orońsko,PL14,51.3134481,20.9901717,
35685,Białobrzegi,PL18,50.7729192,23.1507229,
35686,Krosno Odrzańskie,PL08,52.0536361,15.0980258,
35687,Góra,PL02,51.9938798,15.5611552,
35688,Pszczyna,PL24,49.9778089,18.9423721,
35689,Ujazd,PL16,51.5980362,19.9218143,
35690,Szczekociny,PL24,50.6259216,19.8194681,
35691,Woźniki,PL24,50.5870812,19.0595251,
35692,Cekcyn,PL04,53.5747748,18.0085468,
35693,Brzozów,PL18,49.6950395,22.0196537,
35694,Konstancin-Jeziorna,PL14,52.0834787,21.1208073,
35695,Zaklików,PL18,50.7554368,22.1020214,
35696,Szaflary,PL12,49.4229109,20.0260584,
35697,Widuchowa,PL32,50.4852832,20.7923885,
35698,Dębowiec,PL18,49.8136358,18.7203454,
35699,Leszno,PL30,51.8436498,16.5744141,
35700,Majdan Królewski,PL18,50.3791794,21.7450836,
35701,Lipusz,PL22,54.1005877,17.7810502,
35702,Wola Dębińska,PL12,49.9734448,20.7097512,
35703,Włodowice,PL24,50.5520931,19.4504273,
35704,Drohiczyn,PL20,52.396648,22.658812,
35705,Konopiska,PL24,50.7269255,19.0102837,
35706,Sulmierzyce,PL30,51.6064157,17.5278074,
35707,Biała Rawska,PL10,51.8075978,20.4720942,
35708,Opole Lubelskie,PL06,51.1475365,21.9664152,
35709,Tczów,PL14,51.325746,21.4465383,
35710,Koluszki,PL10,51.7444956,19.817966,
35711,Sułów,PL06,51.49939,17.1693482,
35712,Lubiszyn,PL08,52.78004,14.94703,
35713,Racibórz,PL24,50.0917343,18.2196766,
35714,Szczucin,PL12,50.3090256,21.075161,
35715,Przemęt,PL30,52.0077748,16.3021613,
35716,Zabór,PL08,51.9510931,15.7143816,
35717,Wolin,PL32,53.843788,14.6157008,
35718,Lubichowo,PL22,53.85219,18.39699,
35719,Ośno Lubuskie,PL08,52.455132,14.8682003,
35720,Hrubieszów,PL06,50.8047363,23.8873816,
35721,Grodzisk Wielkopolski,PL30,52.2263198,16.3628106,
35722,Lwówek Śląski,PL02,51.1108891,15.5850018,
35723,Raba Wyżna,PL12,49.5647448,19.8805296,
35724,Węgrów,PL14,52.3989231,22.0174472,
35725,Słupia,PL26,52.7599935,19.8549358,
35726,Stara Kornica,PL14,52.1843042,22.9353174,
35727,Juszkowo,PL22,54.2562871,18.603323,
35728,Konstantynów Łódzki,PL10,51.7475546,19.3255118,
35729,Iwanowice Włościańskie,PL12,50.2222622,19.9786383,
35730,Lutomiersk,PL10,51.7550121,19.2120994,
35731,Troszyn,PL14,53.8403247,14.7169556,
35732,Trzebinia,PL12,50.1597686,19.4709097,
35733,Pruchnik,PL18,49.9061358,22.5160585,
35734,Płociczno-Tartak,PL20,54.0231218,22.9817246,
35735,Chybie,PL24,49.8968955,18.8151974,
35736,Zakrzew,PL14,51.7879743,18.6346473,
35737,Mykanów,PL24,50.92332,19.19934,
35738,Szamotuły,PL30,52.6120328,16.5831241,
35739,Solca Wielka,PL10,51.9940856,19.2293528,
35740,Lisewo,PL04,53.7644904,22.6803889,
35741,Leonów,PL30,51.9166667,19.4166667,
35742,Aleksandrów Łódzki,PL10,51.8196533,19.3035375,
35743,Poniatowa,PL06,51.19298,22.06505,
35744,Ruszów,PL02,51.4021391,15.1785216,
35745,Toszek,PL24,50.4551063,18.5180604,
35746,Czerwieńsk,PL08,52.0130585,15.4211463,
35747,Rogoźno,PL30,52.7523023,16.9936288,
35748,Brojce,PL32,53.9576708,15.3559295,
35749,Jasło,PL18,49.7470465,21.4743139,
35750,Wolsztyn,PL30,52.11725,16.1126622,
35751,Ząbkowice Śląskie,PL02,50.5892698,16.8111518,
35752,Dopiewo,PL30,52.3584401,16.6764028,
35753,Raszków,PL30,51.7182066,17.7277057,
35754,Góra Kalwaria,PL14,51.9843765,21.2140226,
35755,Kolbuszowa,PL18,50.2433277,21.7754563,
35756,Obryte,PL14,52.7167828,21.2554199,
35757,Raciążek,PL04,52.8573597,18.8109378,
35758,Minikowo,PL04,53.1667865,17.7419452,
35759,Proszowice,PL12,50.1926479,20.2917555,
35760,Rajcza,PL24,49.503221,19.1013077,
35761,Borzechów,PL06,51.0940703,22.2785848,
35762,Radlin,PL24,50.0486957,18.4791456,
35763,Będzin,PL24,50.3230785,19.1322201,
35764,Sanok,PL18,49.5609053,22.207028,
35765,Nowy Kawęczyn,PL10,51.887384,20.2441319,
35766,Żarnów,PL10,51.2479931,20.1720504,
35767,Koszęcin,PL24,50.635918,18.8413347,
35768,Lidzbark Warmiński,PL28,54.1259406,20.5805641,
35769,Juchnowiec Kościelny,PL20,53.0189994,23.1413571,
35770,Chełmno,PL04,53.3493915,18.4235473,
35771,Poddębice,PL10,51.8926555,18.9518908,
35772,Jedlińsk,PL14,51.5138697,21.1235619,
35773,Jordanów Śląski,PL02,50.8642574,16.8682087,
35774,Brzesko,PL12,49.9678396,20.6068496,
35775,Radomsko,PL10,51.0674769,19.4446109,
35776,Sandomierz,PL26,50.6793066,21.7495055,
35777,Zbiczno,PL04,53.3394871,19.3777504,
35778,Kazimierza Wielka,PL26,50.267489,20.4853308,
35779,Pobiedziska,PL30,52.4773387,17.2870352,
35780,Dobczyce,PL12,49.8803432,20.0905415,
35781,Sokolniki,PL10,52.6826069,20.0585609,
35782,Tworóg,PL24,50.5319435,18.7187362,
35783,Pasłęk,PL28,54.0626346,19.6565365,
35784,Międzychód,PL30,52.6046468,15.8935386,
35785,Brynek,PL24,50.51724,18.73186,
35786,Krupski Młyn,PL24,50.5737746,18.6234495,
35787,Balice,PL12,50.08683,19.792135,
35788,Mielno,PL32,54.2560766,16.0520587,
35789,Odolanów,PL30,51.5742177,17.673514,
35790,Skała,PL12,50.2303769,19.853537,
35791,Lubin,PL02,51.3974465,16.2051275,
35792,Lubochnia,PL10,51.608851,20.052374,
35793,Kowary,PL02,50.7937534,15.8338236,
35794,Stegna,PL22,54.3286519,19.1130637,
35795,Knurów,PL24,50.2216536,18.6706574,
35796,Siercza,PL12,49.97247,20.04329,
35797,Bolesławiec,PL02,51.2630333,15.5651049,
35798,Goleniów,PL32,53.5656939,14.8299285,
35799,Świebodzin,PL08,52.2498357,15.5324973,
35800,Miechów,PL12,50.3566016,20.0276912,
35801,Sulechów,PL08,52.0854782,15.6259091,
35802,Siemianowice Śląskie,PL24,50.3052029,19.0275635,
35803,Alwernia,PL12,50.0690434,19.5396737,
35804,Myszyniec,PL14,53.3831962,21.3420723,
35805,Bierutów,PL02,51.1252738,17.5400351,
35806,Szczawin Kościelny,PL14,52.36998,19.6118,
35807,Niemce,PL06,51.3602767,22.6284194,
35808,Długołęka,PL02,51.1733162,17.1927858,
35809,Osielsko,PL04,53.1862966,18.0769779,
35810,Czarny Bór,PL02,50.769924,16.133781,
35811,Lipnica,PL22,51.9193427,18.8430959,
35812,Władysławowo,PL22,54.7901316,18.4087342,
35813,Trzebnica,PL02,51.3096424,17.062596,
35814,Siemkowice,PL10,51.203261,18.9012455,
35815,Skawina,PL12,49.9747508,19.8265702,
35816,Duszniki-Zdrój,PL02,50.4044249,16.3901528,
35817,Santok,PL08,52.7388292,15.4106106,
35818,Puńsk,PL20,54.2508169,23.1788368,
35819,Słubice,PL08,52.3557481,14.5662367,
35820,Kolno,PL20,53.4109383,21.9312439,
35821,Ciasna,PL24,50.7541779,18.6179914,
35822,Dąbrówka,PL14,52.45019,19.36263,
35823,Rudniki,PL16,54.3500434,18.6982517,
35824,Księżpol,PL06,50.4222214,22.7344072,
35825,Dzierzgoń,PL22,53.9239051,19.3479491,
35826,Jasienica,PL24,49.8134638,18.9196004,
35827,Kętrzyn,PL28,54.0764176,21.3752627,
35828,Miedźna,PL24,49.9772015,19.0503388,
35829,Skoki,PL30,52.6725926,17.1531343,
35830,Bieruń,PL24,50.0931922,19.0918262,
35831,Brok,PL14,52.6989287,21.8601815,
35832,Cybinka,PL08,52.1940293,14.7968841,
35833,Pionki,PL14,51.4730031,21.4438404,
35834,Głuchołazy,PL16,50.3170828,17.3833809,
35835,Myszków,PL24,50.5736481,19.3219413,
35836,Kęty,PL12,49.882908,19.2239362,
35837,Bobrek,PL12,51.6086296,21.0484856,
35838,Poręba,PL24,50.4875787,19.337879,
35839,Miłobądz,PL22,54.138117,18.7379074,
35840,Bobrowo,PL32,54.26993,21.36008,
35841,Pińczów,PL26,50.5201929,20.5256241,
35842,Chełmiec,PL12,49.6307105,20.6639327,
35843,Bielawa,PL02,50.6841718,16.6118259,
35844,Smolec,PL02,51.0744801,16.8843573,
35845,Tolkmicko,PL28,54.3201802,19.5270187,
35846,Wojcieszków,PL06,51.769415,22.3156679,
35847,Niechlów,PL02,51.6894359,16.3660355,
35848,Dobre,PL04,52.32171,21.67852,
35849,Puszczykowo,PL30,52.2884282,16.8596018,
35850,Bystra Podhalańska,PL12,49.6477978,19.7793497,
35851,Szczuczyn,PL20,53.5629982,22.2855495,
35852,Biała Piska,PL28,53.6113625,22.0581433,
35853,Kowalewo Pomorskie,PL04,53.1543137,18.8975473,
35854,Doruchów,PL30,51.4168911,18.0766748,
35855,Cyców,PL06,51.3038482,23.1345084,
35856,Garbów,PL06,51.6847222,18.5116667,
35857,Kłobuck,PL24,50.9025547,18.93716,
35858,Giby,PL20,54.0409046,23.3518693,
35859,Dobre Miasto,PL28,53.9868899,20.3973402,
35860,Lanckorona,PL12,49.8454833,19.715059,
35861,Ceków-Kolonia,PL30,51.8891352,18.2974506,
35862,Dwikozy,PL26,50.7360627,21.789733,
35863,Stróże,PL12,49.6541485,20.9758165,
35864,Jelenia Góra,PL02,50.9031028,15.7344306,
35865,Bełżyce,PL06,51.175063,22.2749995,
35866,Miętne,PL14,51.9229831,21.5803373,
35867,Kamienna Góra,PL02,50.7837361,16.0336631,
35868,Sędziejowice,PL10,51.5115803,19.0273793,
35869,Urszulin,PL06,51.3935008,23.1953882,
35870,Ciechocinek,PL04,52.882552,18.7906883,
35871,Trzydnik Duży,PL06,50.8547715,22.1329203,
35872,Maków,PL10,51.3464267,21.2436691,
35873,Sanniki,PL14,52.33089,19.86693,
35874,Świeradów-Zdrój,PL02,50.9093388,15.3332153,
35875,Oleszno,PL32,53.4738452,15.7645508,
35876,Kartuzy,PL22,54.3342281,18.1973639,
35877,Izabelin C,PL14,52.2970985,20.812363,
35878,Dobrzeń Wielki,PL16,50.76795,17.84708,
35879,Radgoszcz,PL12,53.0622273,21.9169381,
35880,Chmielnik,PL18,50.6145952,20.7510406,
35881,Długoszyn,PL08,52.462003,15.0764301,
35882,Sędziszów Małopolski,PL18,50.0715996,21.7007524,
35883,Nowe Piekuty,PL20,52.8552436,22.7067068,
35884,Nowa Sarzyna,PL18,50.3197908,22.3434799,
35885,Sułoszowa,PL12,50.2672276,19.7330471,
35886,Kruklanki,PL28,54.0883583,21.9226296,
35887,Ropa,PL12,49.6017008,21.0427548,
35888,Popielów,PL16,50.8242482,17.742194,
35889,Ślemień,PL24,49.7189661,19.3711294,
35890,Kłodawa,PL08,52.2574519,18.911206,
35891,Łączna,PL26,50.49505,16.6277699,
35892,Nowy Wiśnicz,PL12,49.9152667,20.4621677,
35893,Otyń,PL08,51.8473213,15.7104,
35894,Tłuchowo,PL04,52.7468311,19.4672663,
35895,Boguszów-Gorce,PL02,50.7566795,16.2043895,
35896,Chrzanów Duży,PL14,52.1265241,20.6219709,
35897,Klucze,PL12,50.3351358,19.5608326,
35898,Stąporków,PL26,51.1380145,20.5573073,
35899,Rakoniewice,PL30,52.1393485,16.2738532,
35900,Irządze,PL24,51.59231,16.42645,
35901,Krzykosy,PL30,52.2580163,18.8269145,
35902,Kampinos,PL14,52.2700727,20.4617483,
35903,Pyskowice,PL24,50.3916268,18.6108815,
35904,Mońki,PL20,53.4065738,22.7983772,
35905,Mrocza,PL04,53.2438673,17.6068949,
35906,Czarnków,PL30,52.9050335,16.5639572,
35907,Walce,PL16,50.3715914,18.0047937,
35908,Krzepice,PL24,50.9706951,18.7255158,
35909,Hajnówka,PL20,52.7365783,23.5878728,
35910,Kobylnica,PL22,54.4397259,16.9968076,
35911,Krasne,PL14,50.0486411,22.0914337,
35913,Krypno Kościelne,PL20,53.28055,22.8745,
35914,Piotrków Trybunalski,PL10,51.4082625,19.696167,
35915,Trawniki,PL06,51.1351853,22.9971028,
35916,Małdyty,PL28,53.9203373,19.741694,
35917,Krzyżanowice,PL24,51.1964571,21.2281179,
35918,Zaręby Kościelne,PL14,52.7571188,22.1248239,
35919,Wierzchowo,PL32,53.6062035,17.4222252,
35920,Tarnogród,PL06,50.361309,22.7419384,
35921,Łagiewniki,PL02,50.4838889,20.7469444,
35922,Haczów,PL18,49.6714749,21.8895884,
35923,Wisznice,PL06,51.7870625,23.2097041,
35924,Górno,PL26,50.4831566,23.4627146,
35925,Oleśnica,PL26,51.2095314,17.3804559,
35926,Warka,PL14,51.7850969,21.1833835,
35927,Strzałkowo,PL30,52.3110408,17.814898,
35928,Kamień Krajeński,PL04,53.5333203,17.5199143,
35929,Mogilno,PL04,52.657341,17.9500677,
35930,Prochowice,PL02,51.273422,16.3644321,
35931,Radłów,PL16,50.0830887,20.8476617,
35932,Stare Pole,PL22,54.0546851,19.2035336,
35933,Sadki,PL04,53.15924,17.44917,
35934,Kodrąb,PL10,53.914256,14.6102082,
35935,Sierakowice,PL22,54.345194,17.8935576,
35936,Nasielsk,PL14,52.5867531,20.8130115,
35937,Poczesna,PL24,50.7156129,19.1405326,
35938,Syców,PL02,51.3078551,17.7198113,
35939,Bielany Wrocławskie,PL02,51.0392894,16.9686781,
35940,Leśna Podlaska,PL06,52.13081,23.02983,
35941,Ciężkowice,PL12,49.786464,20.9737542,
35942,Dołhobyczów,PL06,50.5867411,24.0348579,
35943,Chełmża,PL04,53.1860233,18.6112806,
35944,Miradz,PL04,52.59144,18.16993,
35945,Pleśna,PL12,54.2338347,15.8365082,
35946,Dąbrowa Chełmińska,PL04,53.1760827,18.3025087,
35947,Bircza,PL18,49.691222,22.4804308,
35948,Baranów,PL14,52.12305,20.47315,
35949,Oborniki,PL30,52.6455252,16.8099756,
35950,Dąbrowa,PL04,54.2741903,20.8060513,
35951,Sobótka,PL02,50.8992843,16.7445155,
35952,Wysoka,PL24,53.1829333,17.0797137,
35953,Kuźnia Raciborska,PL24,50.2007002,18.3105735,
35954,Świątki,PL28,53.9260127,20.2444128,
35955,Siedliszcze,PL06,51.1946235,23.1648455,
35956,Łąka,PL24,50.3915565,17.2125914,
35957,Skarbimierz-Osiedle,PL16,50.8466951,17.4192753,
35958,Turawa,PL16,50.7392667,18.0757762,
35959,Jabłonowo Pomorskie,PL04,53.387984,19.1527034,
35960,Piszczac,PL06,51.9804862,23.3776226,
35961,Wieruszów,PL10,51.2951647,18.1510623,
35962,Stare Miasto,PL30,52.2495153,21.0122437,
35963,Żelechlinek,PL10,51.711266,20.035335,
35964,Rychliki,PL28,53.9859225,19.5267889,
35965,Iłowa,PL08,52.3395204,20.0262978,
35966,Reda,PL22,54.6043272,18.3505191,
35967,Milanów,PL06,51.8879465,21.0441258,
35968,Płużnica,PL04,53.300104,18.7767919,
35969,Gorzyce,PL24,52.88187,17.58358,
35970,Stronie Śląskie,PL02,50.2916337,16.8736919,
35971,Brańszczyk,PL14,52.6282009,21.5848507,
35972,Naruszewo,PL14,52.5272543,20.3565731,
35973,Dobra,PL30,51.9161774,18.6159693,
35974,Łużna,PL12,49.712434,21.0534773,
35975,Sokołowice,PL02,51.24327,17.44625,
35976,Kramsk,PL30,52.2666155,18.4259533,
35977,Uherce Mineralne,PL18,49.4613357,22.4042898,
35978,Sitno,PL06,53.65826,16.66858,
35979,Falenty,PL14,52.1363889,20.9238889,
35980,Milejczyce,PL20,52.5196495,23.1321316,
35981,Ojrzeń,PL14,52.7669148,20.5427378,
35982,Raciechowice,PL12,49.8448681,20.1371442,
35983,Biszcza,PL06,50.4008703,22.6507044,
35984,Lubaczów,PL18,50.1574473,23.1225859,
35985,Kamieniec Ząbkowicki,PL02,50.5229139,16.8736143,
35986,Krzywda,PL06,51.7939076,22.2023913,
35987,Orzysz,PL28,53.809833,21.9473601,
35988,Parzęczew,PL10,51.94893,19.20716,
35989,Iwierzyce,PL18,50.0308446,21.7554136,
35990,Sabnie,PL14,52.5009994,22.3062034,
35991,Jakubowice Murowane,PL06,51.2703476,22.6338025,
35992,Jaśliska,PL18,49.4416532,21.8023473,
35993,Nowa Ruda,PL02,50.5791982,16.5014757,
35994,Nowy Tomyśl,PL30,52.3177643,16.1291553,
35995,Zielonki,PL12,54.1945305,22.2156071,
35996,Jordanów,PL12,49.6492876,19.8299532,
35997,Rzgów,PL10,51.6627785,19.4908887,
35998,Kobyłka,PL14,52.3387086,21.1965315,
35999,Tymbark,PL12,49.7293607,20.3248972,
36000,Lubań,PL22,51.1147105,15.2811574,
36001,Sokołowsko,PL02,50.6852363,16.2333222,
36002,Czernikowo,PL04,52.94226,18.9373,
36003,Pasym,PL28,53.6521615,20.7917422,
36004,Sędziszów,PL26,50.564781,20.0538047,
36005,Dzierzgowo,PL14,53.1550837,20.663956,
36006,Telatyn,PL06,50.527024,23.8439408,
36007,Dragacz,PL04,53.4915262,18.7100846,
36008,Dąbrówka Wielka,PL10,51.8944143,19.4291531,
36009,Wilczyn,PL30,52.4838027,18.1669718,
36010,Skalmierzyce,PL30,51.7032435,17.9743958,
36011,Zembrzyce,PL12,49.7737749,19.6006622,
36012,Dobrzyniewo Duże,PL20,53.2019,23.01197,
36013,Węgliniec,PL02,51.2871203,15.2241355,
36014,Susz,PL28,53.7166619,19.3385289,
36015,Zbrosławice,PL24,50.41557,18.7522,
36016,Łosice,PL14,52.2115134,22.717294,
36017,Goniądz,PL20,53.489222,22.7323721,
36018,Lutowiska,PL18,49.2506891,22.6954882,
36019,Jodłownik,PL12,49.7748791,20.236106,
36020,Zwoleń,PL14,51.3564745,21.5844652,
36021,Spiczyn,PL06,51.3418058,22.7532162,
36022,Stary Zamość,PL06,50.8174095,23.1608914,
36023,Bojanów,PL18,50.4226596,21.9503092,
36024,Zakrzewo,PL30,52.8115358,22.9978119,
36025,Lubawka,PL02,50.7070882,16.0003894,
36026,Sieroszewice,PL30,51.633984,17.9671414,
36027,Rzeczyca,PL10,51.7394192,18.8441875,
36028,Nowa Wieś,PL30,50.457263,20.82771,
36029,Gołdap,PL28,54.3077084,22.3018576,
36030,Lisków,PL30,51.832646,18.399304,
36031,Platerówka,PL02,51.0583343,15.173154,
36032,Przedmość,PL16,51.0942112,18.4319881,
36033,Kleszczewo Kościerskie,PL22,53.9978791,18.3874486,
36034,Rudnik,PL06,50.4447766,22.2440326,
36035,Praszka,PL16,51.05536,18.4485221,
36036,Zabierzów,PL12,50.1146386,19.7993814,
36037,Bulkowo,PL14,52.5428044,20.11618,
36038,Szczytna,PL02,50.4169281,16.4408185,
36039,Bierzwnik,PL32,53.03564,15.66496,
36040,Narol,PL18,50.3488112,23.3274426,
36041,Podegrodzie,PL12,49.5761014,20.5889551,
36042,Spytkowice,PL12,49.994979,19.5087999,
36043,Kostrzyn,PL30,52.3983662,17.2275394,
36044,Sławno,PL32,54.3629824,16.6789071,
36045,Wielka Nieszawka,PL04,52.9972983,18.5074609,
36046,Osięciny,PL04,52.6290542,18.7229038,
36047,Jasień,PL08,51.7515442,15.0123351,
36048,Kórnik,PL30,52.2492751,17.0901242,
36049,Sucha,PL04,53.7558605,15.9706013,
36050,Łupawa,PL22,54.4181463,17.4127414,
36051,Stromiec,PL14,51.6464554,21.0910141,
36052,Bolesław,PL12,50.2970061,19.4811218,
36053,Młynary,PL28,54.1876231,19.7229376,
36054,Subkowy,PL22,54.0025394,18.7689934,
36055,Radzików,PL14,52.2269845,20.6152589,
36056,Borów,PL02,50.5970471,20.211177,
36057,Ropczyce,PL18,50.0528608,21.6116324,
36058,Zdrowa,PL24,50.93636,19.32034,
36059,Branice,PL16,50.0506887,17.7940229,
36060,Wolbórz,PL10,51.5036311,19.830319,
36061,Chmielno,PL22,53.9256334,16.4877321,
36062,Ryczywół,PL30,51.68976,21.42152,
36063,Topólka,PL04,52.5033117,18.7127549,
36064,Skwierzyna,PL08,52.5967483,15.5010958,
36065,Maków,PL12,51.3464267,21.2436691,
36066,Iłża,PL14,51.1624155,21.2373193,
36067,Krzywiń,PL30,51.962928,16.819295,
